,fname,xmin,ymin,xmax,ymax,height,width
322,511.mp4,0.0,281.8985900878906,346.3922119140625,778.853271484375,854,480
323,512.mp4,81.2668228149414,139.68333435058594,459.23046875,587.6860961914062,853,480
324,514.mp4,90.44062805175781,381.2237854003906,363.4111022949219,672.6739501953125,853,480
325,515.mp4,169.99554443359375,154.4799041748047,345.5787353515625,372.54803466796875,853,480
326,517.mp4,118.62450408935547,255.8423309326172,232.0953826904297,389.7665100097656,853,480
327,518.mp4,80.47720336914062,270.73492431640625,332.60321044921875,550.7948608398438,852,480
328,519.mp4,56.05768966674805,145.9334716796875,377.4178771972656,519.2721557617188,853,480
329,521.mp4,70.6375961303711,220.64393615722656,465.248291015625,654.4700317382812,853,480
330,524.mp4,134.50991821289062,320.17681884765625,420.9468688964844,664.2207641601562,853,480
331,526.mp4,98.1985855102539,166.47206115722656,310.2818908691406,393.8150939941406,853,480
332,530.mp4,134.68283081054688,111.44938659667969,309.9433288574219,327.09271240234375,853,480
333,534.mp4,82.17112731933594,240.21517944335938,384.049072265625,585.9741821289062,854,480
334,535.mp4,114.37872314453125,144.0880584716797,383.1729431152344,460.4290771484375,853,480
335,536.mp4,141.1040496826172,315.66424560546875,385.4566650390625,624.30908203125,852,480
336,541.mp4,122.96836853027344,265.0719299316406,470.06463623046875,656.8651123046875,853,480
337,543.mp4,78.44799041748047,268.68890380859375,421.83636474609375,651.3057250976562,960,480
338,544.mp4,143.83888244628906,215.1544647216797,407.1925048828125,536.3043823242188,640,480
339,546.mp4,94.87645721435547,277.2986755371094,365.15850830078125,593.4689331054688,854,480
340,547.mp4,36.004512786865234,393.8541564941406,352.29656982421875,767.675537109375,852,480
341,548.mp4,137.0299072265625,310.26800537109375,429.6785888671875,637.4986572265625,852,480
342,549.mp4,123.16311645507812,201.70458984375,340.6524963378906,437.3836975097656,853,480
343,550.mp4,67.44930267333984,358.5174865722656,466.51470947265625,853.0,853,480
344,551.mp4,186.76974487304688,224.03807067871094,382.7703857421875,464.25457763671875,853,480
345,553.mp4,111.89575958251953,305.5295104980469,428.3665466308594,567.6940307617188,852,480
346,554.mp4,59.648521423339844,304.29296875,406.0483703613281,731.3783569335938,853,480
347,555.mp4,125.85707092285156,225.77890014648438,339.37158203125,468.8319396972656,853,480
348,556.mp4,102.88084411621094,270.60260009765625,350.6164855957031,565.0066528320312,854,480
349,558.mp4,81.06095886230469,270.8108215332031,302.193359375,495.6051330566406,854,480
350,559.mp4,2.711491584777832,433.5978698730469,296.08404541015625,800.800537109375,853,480
351,560.mp4,128.21334838867188,285.9888610839844,387.6820373535156,592.3243408203125,853,480
352,561.mp4,86.0803451538086,236.66751098632812,412.53271484375,581.9609985351562,853,480
353,564.mp4,77.17386627197266,166.11231994628906,327.93792724609375,479.7160949707031,854,480
354,565.mp4,67.10981750488281,95.2142333984375,442.1688537597656,552.889404296875,852,480
355,568.mp4,152.7248992919922,169.888427734375,365.86199951171875,390.2024230957031,853,480
356,570.mp4,37.72072982788086,221.15846252441406,480.0,747.0220947265625,852,480
357,571.mp4,229.92759704589844,218.95249938964844,471.3426513671875,529.1026000976562,854,480
358,572.mp4,129.06069946289062,198.19931030273438,413.0892333984375,486.54888916015625,852,480
359,576.mp4,82.68551635742188,208.89175415039062,334.2276611328125,497.95977783203125,853,480
360,577.mp4,101.57402801513672,156.40455627441406,361.2772216796875,519.0577392578125,854,480
361,579.mp4,107.23927307128906,458.7785949707031,356.0074157714844,765.2240600585938,853,480
362,580.mp4,158.29164123535156,270.46759033203125,466.6028747558594,628.3558959960938,853,480
363,582.mp4,117.36066436767578,290.386474609375,320.75927734375,531.196044921875,854,480
364,584.mp4,110.87666320800781,305.3049621582031,381.595458984375,617.6106567382812,853,480
365,585.mp4,53.289363861083984,331.6569519042969,222.98162841796875,554.5115966796875,853,480
366,589.mp4,69.2008285522461,377.593994140625,385.83123779296875,706.6648559570312,853,480
367,591.mp4,211.21511840820312,256.08782958984375,326.3373107910156,375.8437805175781,853,480
368,593.mp4,63.1192626953125,236.73402404785156,395.7025146484375,613.6878051757812,853,480
369,594.mp4,149.4182891845703,282.6129150390625,344.7297668457031,491.79052734375,853,480
370,595.mp4,125.16278839111328,299.7529296875,319.5624084472656,502.75714111328125,853,480
371,596.mp4,119.15711212158203,211.2303009033203,258.4986572265625,358.78973388671875,853,480
372,597.mp4,190.2214813232422,152.25196838378906,305.8211364746094,281.55194091796875,853,480
373,598.mp4,132.01638793945312,309.19683837890625,365.0624084472656,572.4539184570312,853,480
374,599.mp4,100.34387969970703,315.316162109375,318.66156005859375,585.836181640625,853,480
375,600.mp4,140.40570068359375,305.73358154296875,405.0130920410156,593.1575317382812,853,480
376,601.mp4,12.488382339477539,475.61810302734375,230.04335021972656,776.0530395507812,853,480
377,603.mp4,62.12236404418945,90.2467269897461,357.0411682128906,446.7408752441406,852,480
378,605.mp4,114.8481674194336,236.01869201660156,391.922119140625,567.3736572265625,852,480
379,608.mp4,99.63301086425781,293.8423767089844,326.6018981933594,522.5402221679688,853,480
380,609.mp4,104.94084167480469,250.5157470703125,389.357421875,576.5430297851562,853,480
381,610.mp4,129.84320068359375,154.1345672607422,351.69219970703125,410.68743896484375,852,480
382,612.mp4,128.04354858398438,253.04483032226562,372.44921875,522.6152954101562,853,480
383,613.mp4,231.87429809570312,345.5602111816406,437.847412109375,625.4312744140625,853,480
384,615.mp4,159.37753295898438,318.19854736328125,356.0977478027344,551.5675659179688,853,480
385,618.mp4,131.44131469726562,259.00457763671875,480.0,712.4146118164062,852,480
386,619.mp4,107.95368957519531,263.72216796875,426.5283203125,647.7312622070312,854,480
387,620.mp4,86.274169921875,289.2281188964844,377.2061462402344,624.8995971679688,853,480
388,622.mp4,111.00904083251953,204.7240753173828,359.6662292480469,499.1228332519531,854,480
389,623.mp4,78.1762466430664,347.5412292480469,375.62603759765625,676.5750122070312,853,480
390,624.mp4,63.49663543701172,320.2891845703125,309.5468444824219,597.18994140625,853,480
391,627.mp4,147.1955108642578,378.9003601074219,347.1763000488281,620.2216796875,853,480
392,628.mp4,94.98806762695312,319.5439147949219,414.9866943359375,713.5618896484375,852,480
393,629.mp4,137.647216796875,338.22119140625,325.5465393066406,563.0245971679688,853,480
394,630.mp4,43.1938591003418,298.5260009765625,382.9027404785156,697.5614624023438,853,480
395,631.mp4,127.0279769897461,570.9205322265625,360.41131591796875,751.709228515625,854,480
396,632.mp4,85.79461669921875,258.71038818359375,371.1451416015625,565.7001342773438,853,480
397,635.mp4,122.21382904052734,387.0067138671875,362.8349914550781,648.8138427734375,853,480
398,636.mp4,113.04077911376953,379.67864990234375,427.6131896972656,746.888916015625,852,480
399,637.mp4,165.0550994873047,136.57545471191406,291.9080505371094,295.2014465332031,480,480
400,639.mp4,138.8368377685547,189.05105590820312,383.8846740722656,437.60546875,852,480
401,641.mp4,92.68671417236328,199.97250366210938,360.71771240234375,494.1763916015625,854,480
402,643.mp4,0.0,332.8535461425781,150.7799072265625,594.5064697265625,853,480
403,644.mp4,94.1492919921875,271.8165283203125,300.8734130859375,505.3857116699219,852,480
404,645.mp4,57.896690368652344,276.49505615234375,384.2838134765625,697.94287109375,864,480
405,650.mp4,144.62615966796875,202.94456481933594,354.2611083984375,448.3186340332031,853,480
406,651.mp4,66.63148498535156,380.95269775390625,440.4764404296875,838.2353515625,852,480
407,652.mp4,60.72825622558594,223.3344268798828,402.7376403808594,648.6177368164062,853,480
408,653.mp4,116.31532287597656,326.20245361328125,314.0956115722656,563.4077758789062,852,480
409,655.mp4,129.6224822998047,334.12286376953125,344.8791198730469,576.6709594726562,853,480
410,656.mp4,94.2686538696289,314.7381286621094,400.1070861816406,635.4327392578125,853,480
411,657.mp4,105.2806167602539,340.0357360839844,359.70037841796875,611.0916137695312,853,480
412,658.mp4,0.0,332.9218444824219,149.9163818359375,594.555419921875,853,480
413,662.mp4,120.16182708740234,306.6253662109375,401.59326171875,685.4249267578125,853,480
414,663.mp4,160.58645629882812,278.1218566894531,325.5464782714844,476.9591979980469,853,480
415,664.mp4,18.501962661743164,232.6175079345703,364.1290588378906,630.9927978515625,853,480
416,667.mp4,102.73983001708984,337.9273376464844,477.01141357421875,818.841796875,852,480
417,668.mp4,101.57402801513672,156.40455627441406,361.2772216796875,519.0577392578125,854,480
418,670.mp4,207.94198608398438,98.11310577392578,271.63055419921875,163.70880126953125,270,480
419,673.mp4,174.48529052734375,192.50390625,431.33514404296875,492.39105224609375,852,480
420,674.mp4,115.02931213378906,355.0134582519531,353.1298828125,619.4893798828125,853,480
421,676.mp4,25.572734832763672,244.44921875,315.2917175292969,602.2409057617188,853,480
422,678.mp4,22.891693115234375,75.90777587890625,291.91619873046875,414.666748046875,640,480
423,681.mp4,215.80430603027344,274.4704284667969,430.126708984375,559.7359008789062,852,480
424,682.mp4,16.697776794433594,110.4245834350586,425.7939453125,615.113037109375,853,480
425,684.mp4,97.85372161865234,140.6044158935547,353.9305419921875,440.2275390625,853,480
426,685.mp4,87.29596710205078,287.38525390625,326.36468505859375,563.8264770507812,852,480
427,686.mp4,81.0952377319336,327.63739013671875,376.1839294433594,694.5239868164062,853,480
428,687.mp4,32.35856628417969,225.94073486328125,337.9580993652344,642.1830444335938,853,480
429,688.mp4,153.17921447753906,188.90345764160156,318.5390930175781,367.54888916015625,854,480
430,690.mp4,88.05457305908203,256.53472900390625,335.478271484375,526.7225341796875,854,480
431,691.mp4,82.9391098022461,230.13803100585938,405.42034912109375,604.3626098632812,852,480
432,692.mp4,127.57308197021484,265.0167541503906,376.5209045410156,553.4937133789062,855,480
433,693.mp4,136.22654724121094,238.04371643066406,373.0849304199219,499.74285888671875,853,480
434,694.mp4,92.68671417236328,199.97250366210938,360.71771240234375,494.1763916015625,854,480
435,695.mp4,105.25682067871094,258.9691162109375,325.57293701171875,511.724365234375,853,480
436,697.mp4,130.7088623046875,284.2021484375,345.3560791015625,504.4908752441406,853,480
437,698.mp4,152.803466796875,202.08824157714844,424.9342346191406,487.2632751464844,854,480
438,699.mp4,146.2578125,155.29254150390625,369.40765380859375,432.84619140625,852,480
439,700.mp4,69.01444244384766,289.6905212402344,294.81378173828125,547.5926513671875,853,480
440,702.mp4,126.36304473876953,341.6183776855469,344.58935546875,592.5283203125,853,480
441,704.mp4,54.82460021972656,417.2940368652344,326.312744140625,727.4818115234375,853,480
442,709.mp4,145.84584045410156,204.40093994140625,392.73583984375,473.3503112792969,854,480
443,710.mp4,113.15144348144531,368.0128479003906,350.569580078125,651.1133422851562,853,480
444,711.mp4,93.34263610839844,313.3380126953125,293.5845642089844,545.5084228515625,852,480
445,713.mp4,214.32827758789062,174.52658081054688,309.8634948730469,279.4264831542969,853,480
446,715.mp4,77.1899642944336,217.3878936767578,349.29925537109375,494.33544921875,854,480
447,716.mp4,101.57402801513672,156.40455627441406,361.2772216796875,519.0577392578125,854,480
448,718.mp4,80.59757995605469,295.9230041503906,274.793701171875,563.3314819335938,853,480
449,719.mp4,120.17939758300781,115.96697235107422,470.0094909667969,582.7507934570312,853,480
450,720.mp4,99.71198272705078,151.89454650878906,359.82379150390625,460.8800964355469,853,480
451,721.mp4,80.54717254638672,357.6956787109375,379.9170837402344,740.2071533203125,853,480
452,723.mp4,144.3367462158203,353.6365966796875,409.4971618652344,626.4551391601562,853,480
453,726.mp4,111.00904083251953,204.7240753173828,359.6662292480469,499.1228332519531,854,480
454,727.mp4,156.76927185058594,378.02044677734375,286.3954162597656,513.9005126953125,853,480
455,729.mp4,101.12603759765625,130.43270874023438,325.4924011230469,395.25701904296875,853,480
456,734.mp4,119.469482421875,120.8404541015625,335.13885498046875,358.8458557128906,853,480
457,735.mp4,120.72848510742188,369.4706115722656,424.2157897949219,736.135498046875,853,480
458,736.mp4,160.4639129638672,289.6167297363281,409.4388122558594,586.6687622070312,853,480
459,737.mp4,111.727294921875,128.90713500976562,326.6990661621094,380.060302734375,853,480
460,738.mp4,72.00200653076172,235.8678741455078,373.6235656738281,552.9835205078125,853,480
461,739.mp4,69.70890045166016,184.38563537597656,438.3297424316406,606.3905029296875,852,480
462,741.mp4,79.0697250366211,395.510009765625,220.8130645751953,567.1868286132812,852,480
463,742.mp4,214.90907287597656,444.0955810546875,383.5667724609375,628.783447265625,852,480
464,744.mp4,147.52587890625,274.6911315917969,368.9430847167969,526.6416625976562,854,480
465,745.mp4,65.21943664550781,308.2732849121094,327.54248046875,608.9285278320312,852,480
466,746.mp4,106.24053955078125,379.6016540527344,346.18731689453125,655.3970336914062,853,480
467,747.mp4,129.80072021484375,308.06304931640625,396.2207946777344,590.8858032226562,853,480
468,750.mp4,62.12236404418945,90.2467269897461,357.0411682128906,446.7408752441406,852,480
469,751.mp4,123.77811431884766,336.19158935546875,453.7890625,729.2095336914062,852,480
470,753.mp4,134.3931884765625,285.6130676269531,365.5284729003906,547.304443359375,853,480
471,754.mp4,87.26620483398438,428.5242004394531,344.2236328125,704.5771484375,853,480
472,755.mp4,138.69500732421875,176.39495849609375,394.9764709472656,450.7078552246094,852,480
473,756.mp4,126.93598937988281,267.9710998535156,347.259521484375,522.51220703125,853,480
474,758.mp4,207.79159545898438,332.7142639160156,438.3328857421875,596.2373046875,852,480
475,759.mp4,108.83078002929688,184.10157775878906,388.4449157714844,504.0466003417969,852,480
476,763.mp4,111.02649688720703,283.7539367675781,377.9760437011719,588.3633422851562,853,480
477,764.mp4,150.5159149169922,293.5505065917969,382.489990234375,549.3519287109375,852,480
478,769.mp4,145.9810333251953,205.64376831054688,392.7666320800781,473.3987121582031,854,480
479,771.mp4,101.5367660522461,307.23583984375,401.672607421875,642.0739135742188,852,480
480,772.mp4,50.31281280517578,293.2225646972656,401.6344299316406,680.6521606445312,853,480
481,774.mp4,69.02071380615234,162.3238983154297,401.0791015625,592.545654296875,854,480
482,775.mp4,95.08020782470703,219.02316284179688,377.65484619140625,525.3780517578125,854,480
483,778.mp4,161.32009887695312,302.1547546386719,366.253173828125,528.0298461914062,853,480
484,780.mp4,80.91615295410156,252.57843017578125,372.5490417480469,550.7852783203125,853,480
485,781.mp4,82.7005386352539,214.68850708007812,422.21417236328125,600.1203002929688,853,480
486,782.mp4,16.884246826171875,267.4692687988281,366.016845703125,648.2147827148438,853,480
487,784.mp4,129.45555114746094,236.2379608154297,326.89447021484375,462.9949645996094,853,480
488,785.mp4,148.08624267578125,329.85113525390625,352.96319580078125,557.5052490234375,853,480
489,787.mp4,119.69482421875,312.42376708984375,347.44091796875,576.4757690429688,853,480
490,788.mp4,55.899131774902344,243.73159790039062,447.5201721191406,724.009765625,852,480
491,791.mp4,78.58126831054688,199.0650634765625,425.18194580078125,617.1336059570312,854,480
492,792.mp4,160.4896240234375,294.0032653808594,354.437744140625,529.8046875,854,480
493,795.mp4,176.78773498535156,206.24420166015625,423.95147705078125,489.6249084472656,853,480
494,796.mp4,119.72557067871094,273.8194274902344,374.5677795410156,577.3702392578125,853,480
495,797.mp4,138.9864044189453,196.55917358398438,358.2108154296875,450.27923583984375,853,480
496,798.mp4,112.83792877197266,140.2576446533203,372.1933898925781,422.9668273925781,853,480
497,800.mp4,44.95106887817383,195.59962463378906,377.5267028808594,546.124755859375,853,480
498,802.mp4,132.85411071777344,353.3183288574219,366.9475402832031,622.9630737304688,852,480
499,803.mp4,148.5130615234375,286.5804138183594,360.1816101074219,527.1130981445312,853,480
500,804.mp4,147.22755432128906,297.43341064453125,371.4588623046875,525.3699951171875,853,480
501,805.mp4,8.109803199768066,247.71563720703125,371.47027587890625,644.6775512695312,853,480
502,807.mp4,87.59374237060547,436.6943359375,344.8400573730469,729.7839965820312,852,480
503,809.mp4,47.95181655883789,223.67477416992188,317.66217041015625,598.5637817382812,853,480
504,810.mp4,43.46528244018555,438.4212951660156,406.6086120605469,852.0,852,480
505,811.mp4,161.27679443359375,378.0414123535156,317.30615234375,557.1443481445312,853,480
506,812.mp4,119.42145538330078,243.853759765625,476.54534912109375,653.8617553710938,853,480
507,813.mp4,56.795021057128906,402.6549987792969,365.1939697265625,756.5159912109375,853,480
508,814.mp4,163.6041259765625,252.92236328125,326.9963684082031,429.6522216796875,853,480
509,815.mp4,128.0463104248047,207.7530059814453,327.6502380371094,418.13043212890625,853,480
510,816.mp4,48.48942947387695,307.683837890625,391.8721923828125,744.70849609375,853,480
511,817.mp4,139.53797912597656,324.1037902832031,344.57373046875,539.7803344726562,853,480
512,818.mp4,139.8201446533203,194.77342224121094,369.1799621582031,432.1322326660156,853,480
513,819.mp4,105.56103515625,306.01727294921875,394.15850830078125,604.9378662109375,853,480
514,820.mp4,80.39694213867188,117.06261444091797,334.80010986328125,402.1254577636719,853,480
515,821.mp4,114.15380096435547,360.14837646484375,370.3995666503906,644.2044677734375,853,480
516,823.mp4,80.95101928710938,201.01971435546875,305.918701171875,474.6534729003906,853,480
517,824.mp4,163.2227783203125,244.47735595703125,327.068359375,425.6748046875,853,480
518,825.mp4,96.44645690917969,255.20803833007812,337.80487060546875,559.9496459960938,854,480
519,827.mp4,125.48550415039062,135.2923583984375,339.80767822265625,369.0646667480469,480,480
520,834.mp4,96.60850524902344,285.8812561035156,394.6893005371094,589.2310791015625,853,480
521,835.mp4,109.71800994873047,206.4765625,360.21002197265625,497.9739990234375,853,480
522,836.mp4,79.16148376464844,224.5017547607422,421.7595520019531,612.0894775390625,853,480
523,837.mp4,93.66172790527344,121.95704650878906,432.8217468261719,537.9605712890625,852,480
524,838.mp4,103.19271850585938,228.16685485839844,372.3673400878906,570.9361572265625,854,480
525,839.mp4,149.85116577148438,172.37100219726562,407.32733154296875,436.22906494140625,853,480
526,840.mp4,129.16407775878906,333.5245361328125,331.9521789550781,588.2090454101562,853,480
527,842.mp4,95.9288330078125,260.052734375,376.2501220703125,534.6687622070312,853,480
528,844.mp4,139.71694946289062,334.391357421875,342.8973693847656,546.590087890625,853,480
529,845.mp4,211.3025665283203,67.07038116455078,347.1275939941406,212.66038513183594,270,480
530,846.mp4,31.92081069946289,353.5378723144531,394.3312072753906,722.390625,853,480
531,847.mp4,88.72785949707031,261.9036865234375,368.59002685546875,574.3658447265625,854,480
532,849.mp4,87.23456573486328,380.7082824707031,437.1356201171875,793.1807861328125,853,480
533,850.mp4,200.41722106933594,165.06106567382812,327.2928771972656,328.6251220703125,854,480
534,851.mp4,101.94336700439453,238.56260681152344,352.662841796875,508.06512451171875,853,480
535,852.mp4,106.18240356445312,226.22039794921875,471.00323486328125,676.5772094726562,853,480
536,855.mp4,95.1729507446289,178.62933349609375,374.57086181640625,455.5184020996094,853,480
537,856.mp4,125.46141052246094,265.3703308105469,378.78375244140625,546.52392578125,854,480
538,858.mp4,88.99591064453125,316.99932861328125,298.79949951171875,582.5384521484375,853,480
539,859.mp4,149.56163024902344,240.0120849609375,310.5684509277344,414.6044616699219,853,480
540,860.mp4,104.45500946044922,266.18585205078125,347.1973876953125,555.5385131835938,853,480
541,862.mp4,61.44176483154297,312.0334777832031,361.9440002441406,604.9067993164062,853,480
542,863.mp4,38.34605407714844,222.1551055908203,480.0,750.6648559570312,853,480
543,864.mp4,101.22126007080078,166.07131958007812,359.5708312988281,430.33599853515625,853,480
544,865.mp4,105.50244140625,178.05262756347656,407.7060546875,550.4827880859375,640,480
545,869.mp4,153.49871826171875,336.6061706542969,383.2229309082031,570.54833984375,853,480
546,870.mp4,22.73990249633789,268.410888671875,375.6307678222656,643.3558959960938,852,480
547,871.mp4,51.21006774902344,205.40235900878906,355.86627197265625,568.808349609375,853,480
548,873.mp4,147.6339569091797,271.6068420410156,336.3596496582031,485.5089416503906,853,480
549,874.mp4,99.91919708251953,277.1690368652344,399.0716247558594,592.5528564453125,853,480
550,875.mp4,254.42832946777344,126.95697021484375,480.0,402.89739990234375,853,480
551,877.mp4,85.42829895019531,240.4605255126953,373.0930480957031,562.4020385742188,853,480
552,878.mp4,93.95880889892578,442.92724609375,267.76434326171875,635.5281982421875,853,480
553,885.mp4,102.87162780761719,301.63153076171875,401.013427734375,654.1777954101562,854,480
554,886.mp4,80.11978912353516,312.4891662597656,443.054931640625,748.711181640625,853,480
555,887.mp4,99.17147827148438,183.39837646484375,368.3885498046875,491.499267578125,854,480
556,888.mp4,105.25611114501953,203.57603454589844,352.37652587890625,500.9538879394531,852,480
557,889.mp4,98.14176177978516,374.5970153808594,331.1483154296875,669.7703247070312,853,480
558,893.mp4,18.270963668823242,314.9075927734375,197.81886291503906,550.420166015625,852,480
559,894.mp4,90.44062805175781,381.2237854003906,363.4111022949219,672.6739501953125,853,480
560,895.mp4,74.18595123291016,183.3853759765625,431.8737487792969,561.7705688476562,853,480
561,896.mp4,105.4951400756836,305.88690185546875,393.74505615234375,604.426513671875,853,480
562,897.mp4,97.64572143554688,324.0353698730469,367.696533203125,589.94970703125,853,480
563,899.mp4,102.63111114501953,350.0627136230469,343.5541076660156,603.3334350585938,852,480
564,900.mp4,146.57333374023438,240.56349182128906,335.00982666015625,448.62042236328125,852,480
565,903.mp4,241.5342559814453,256.0225830078125,449.744140625,476.96954345703125,853,480
566,904.mp4,106.24263000488281,160.33912658691406,362.347412109375,451.8235778808594,853,480
567,907.mp4,112.7574234008789,269.14630126953125,378.19476318359375,545.519775390625,852,480
568,908.mp4,112.56732940673828,283.7798156738281,353.76556396484375,545.0699462890625,853,480
569,910.mp4,114.71147918701172,178.72711181640625,353.3717956542969,472.58013916015625,853,480
570,911.mp4,131.98660278320312,126.23905181884766,441.57275390625,486.0092468261719,854,480
571,912.mp4,81.11309051513672,427.67974853515625,363.4397277832031,712.9774780273438,854,480
572,913.mp4,24.051326751708984,343.6538391113281,426.67047119140625,818.2006225585938,853,480
573,914.mp4,150.78810119628906,126.51258087158203,305.9566955566406,296.72589111328125,854,480
574,920.mp4,126.2723388671875,746.2884521484375,255.90748596191406,851.8816528320312,853,480
575,921.mp4,67.42595672607422,446.5674743652344,330.5514831542969,772.9146118164062,853,480
576,926.mp4,429.49554443359375,235.6103973388672,480.0,340.26202392578125,853,480
577,927.mp4,136.54833984375,232.34207153320312,367.3018493652344,486.596435546875,852,480
578,929.mp4,144.71011352539062,225.07469177246094,267.90948486328125,353.3038635253906,853,480
579,931.mp4,56.32741928100586,362.7755432128906,317.31634521484375,669.9076538085938,853,480
580,936.mp4,127.28429412841797,133.4654998779297,327.8103332519531,357.8871765136719,853,480
581,937.mp4,102.4144058227539,251.57981872558594,475.9859924316406,723.1759643554688,853,480
582,938.mp4,88.40849304199219,393.7627258300781,380.30706787109375,741.6461181640625,854,480
583,941.mp4,55.731807708740234,190.7101593017578,363.94781494140625,519.2011108398438,853,480
584,943.mp4,129.79925537109375,267.0306701660156,333.5683288574219,498.0398254394531,853,480
585,945.mp4,107.0699691772461,329.2591552734375,385.6976013183594,697.9638671875,859,480
586,946.mp4,146.9230194091797,291.7510986328125,402.63848876953125,588.6751708984375,853,480
587,947.mp4,99.15716552734375,447.2968444824219,279.361083984375,637.357177734375,853,480
588,948.mp4,82.57308959960938,338.69183349609375,388.9651184082031,724.7135620117188,854,480
589,950.mp4,142.1212158203125,209.10791015625,376.5526123046875,481.1244812011719,853,480
590,951.mp4,164.84481811523438,328.87054443359375,352.1190490722656,527.6348266601562,853,480
591,952.mp4,82.62213897705078,319.3761901855469,464.0340576171875,743.3973388671875,854,480
592,954.mp4,110.53446197509766,208.11134338378906,354.3556213378906,471.57232666015625,853,480
593,958.mp4,85.5443344116211,311.3145446777344,447.8313903808594,753.5576782226562,853,480
594,961.mp4,132.0693817138672,298.2931823730469,417.63592529296875,656.4990234375,853,480
595,963.mp4,62.36017990112305,220.55218505859375,334.5642395019531,566.6792602539062,853,480
596,967.mp4,229.92759704589844,218.95249938964844,471.3426513671875,529.1026000976562,854,480
597,969.mp4,91.95731353759766,283.1587829589844,397.19549560546875,624.2568359375,854,480
598,974.mp4,111.10980224609375,209.82240295410156,415.4606628417969,570.2262573242188,853,480
599,975.mp4,104.80801391601562,134.25408935546875,342.07818603515625,407.93798828125,853,480
600,976.mp4,72.56714630126953,336.7214660644531,356.0041198730469,698.0118408203125,853,480
601,977.mp4,73.94723510742188,174.203125,383.215576171875,548.0833740234375,854,480
602,980.mp4,88.86691284179688,316.0914001464844,338.907958984375,567.2001342773438,853,480
603,982.mp4,101.57402801513672,156.40455627441406,361.2772216796875,519.0577392578125,854,480
604,985.mp4,73.94779205322266,186.5221405029297,441.2073059082031,617.9568481445312,852,480
605,986.mp4,280.566162109375,123.49944305419922,363.040283203125,236.01467895507812,270,480
606,987.mp4,129.26254272460938,252.52090454101562,299.0337219238281,434.14404296875,853,480
607,988.mp4,93.05769348144531,160.08990478515625,349.5912170410156,421.7715148925781,853,480
608,990.mp4,196.01719665527344,168.23651123046875,361.89093017578125,342.80474853515625,853,480
609,991.mp4,122.06310272216797,227.65467834472656,380.13128662109375,486.4842224121094,853,480
610,992.mp4,216.35581970214844,261.16888427734375,366.8568420410156,443.0846252441406,853,480
611,993.mp4,157.4380340576172,125.0035171508789,371.2092590332031,359.0288391113281,853,480
612,994.mp4,56.208152770996094,233.6025390625,406.406494140625,640.5961303710938,853,480
613,995.mp4,160.1744842529297,296.89764404296875,378.5832214355469,527.4525146484375,853,480
614,996.mp4,54.174251556396484,177.3075408935547,410.51495361328125,553.7044067382812,852,480
615,997.mp4,112.6123046875,243.37771606445312,392.54010009765625,525.388427734375,853,480
616,998.mp4,113.21167755126953,407.8695068359375,329.7305908203125,655.6798706054688,852,480
617,1002.mp4,134.5672607421875,275.1493835449219,341.5449523925781,489.9231262207031,853,480
618,1003.mp4,22.308366775512695,254.8936004638672,362.2477111816406,619.3411254882812,852,480
619,1004.mp4,149.4996795654297,323.8796081542969,432.2101745605469,686.0112915039062,853,480
620,1007.mp4,73.17353057861328,260.5630798339844,393.44305419921875,707.5032348632812,853,480
621,1008.mp4,69.023193359375,244.4630889892578,393.9587097167969,671.01220703125,853,480
622,1012.mp4,116.04527282714844,305.98541259765625,396.8382873535156,643.740234375,853,480
623,1014.mp4,124.77774810791016,212.11366271972656,380.7017822265625,590.2199096679688,853,480
624,1015.mp4,82.85591125488281,317.8556213378906,318.73358154296875,554.8970336914062,852,480
625,1016.mp4,101.48121643066406,316.8454284667969,343.5655212402344,584.9902954101562,853,480
626,1017.mp4,179.78125,93.40425109863281,290.35986328125,225.70542907714844,270,480
627,1018.mp4,153.41644287109375,190.37376403808594,385.03863525390625,431.5774841308594,853,480
628,1019.mp4,123.75192260742188,306.8931884765625,357.33428955078125,573.9227905273438,853,480
629,1020.mp4,129.7919921875,301.8038024902344,325.3231201171875,512.83642578125,853,480
630,1021.mp4,62.74059295654297,215.93153381347656,366.1187744140625,569.826416015625,853,480
631,1024.mp4,124.55134582519531,156.22486877441406,359.5115051269531,406.6260986328125,853,480
632,1026.mp4,147.37179565429688,200.08091735839844,398.3152770996094,458.53656005859375,854,480
633,1027.mp4,132.05374145507812,308.8785095214844,425.44085693359375,647.5252075195312,853,480
634,1028.mp4,15.14784049987793,357.1070251464844,432.39239501953125,852.0,852,480
635,1029.mp4,86.50009155273438,268.96563720703125,341.88018798828125,539.4938354492188,853,480
636,1030.mp4,147.37179565429688,200.08091735839844,398.3152770996094,458.53656005859375,854,480
637,1031.mp4,110.02909851074219,330.4234619140625,310.43475341796875,557.910888671875,853,480
638,1033.mp4,81.45178985595703,161.1866912841797,430.8765869140625,530.7590942382812,853,480
639,1034.mp4,91.32050323486328,316.0035095214844,399.673583984375,648.5159912109375,853,480
640,1038.mp4,67.16300201416016,275.37872314453125,355.8359375,584.6766357421875,852,480
641,1040.mp4,111.058837890625,180.97293090820312,394.8491516113281,513.1995239257812,852,480
642,1042.mp4,133.51812744140625,324.30609130859375,338.1994323730469,542.652099609375,853,480
643,1043.mp4,210.41929626464844,214.96580505371094,325.9216003417969,330.1212463378906,854,480
